F,FoS,Sy,d
26780,0.9,1100,8
26780,1,450,None
26780,1,600,12
26780,1,650,12
26780,1,940,10
26780,1,1100,8
26780,2,450,None
26780,2,600,None
26780,2,650,None
26780,2,940,None
26780,2,1100,12
26780,3,450,None
26780,3,600,None
26780,3,650,None
26780,3,940,None
26780,3,1100,None
26790,0.1,450,4
26790,0.1,600,3.5
26790,0.1,650,3
26790,0.1,940,2.5
26790,0.1,1100,2.5
26790,0.5,450,8
26790,0.5,600,8
26790,0.5,650,8
26790,0.5,940,6
26790,0.5,1100,6
26790,0.9,450,12
26790,0.9,600,10
26790,0.9,650,10
26790,0.9,940,8
26790,0.9,1100,8
26790,1,450,None
26790,1,600,12
26790,1,650,12
26790,1,940,10
26790,1,1100,8
26790,2,450,None
26790,2,600,None
26790,2,650,None
26790,2,940,None
26790,2,1100,12
26790,3,450,None
26790,3,600,None
26790,3,650,None
26790,3,940,None
26790,3,1100,None
26800,0.1,450,4
26800,0.1,600,3.5
26800,0.1,650,3
26800,0.1,940,2.5
26800,0.1,1100,2.5
26800,0.5,450,8
26800,0.5,600,8
26800,0.5,650,8
26800,0.5,940,6
26800,0.5,1100,6
26800,0.9,450,12
26800,0.9,600,10
26800,0.9,650,10
26800,0.9,940,8
26800,0.9,1100,8
26800,1,450,None
26800,1,600,12
26800,1,650,12
26800,1,940,10
26800,1,1100,8
26800,2,450,None
26800,2,600,None
26800,2,650,None
26800,2,940,None
26800,2,1100,12
26800,3,450,None
26800,3,600,None
26800,3,650,None
26800,3,940,None
26800,3,1100,None
26810,0.1,450,4
26810,0.1,600,3.5
26810,0.1,650,3
26810,0.1,940,2.5
26810,0.1,1100,2.5
26810,0.5,450,8
26810,0.5,600,8
26810,0.5,650,8
26810,0.5,940,6
26810,0.5,1100,6
26810,0.9,450,12
26810,0.9,600,10
26810,0.9,650,10
26810,0.9,940,8
26810,0.9,1100,8
26810,1,450,None
26810,1,600,12
26810,1,650,12
26810,1,940,10
26810,1,1100,8
26810,2,450,None
26810,2,600,None
26810,2,650,None
26810,2,940,None
26810,2,1100,12
26810,3,450,None
26810,3,600,None
26810,3,650,None
26810,3,940,None
26810,3,1100,None
26820,0.1,450,4
26820,0.1,600,3.5
26820,0.1,650,3
26820,0.1,940,2.5
26820,0.1,1100,2.5
26820,0.5,450,8
26820,0.5,600,8
26820,0.5,650,8
26820,0.5,940,6
26820,0.5,1100,6
26820,0.9,450,12
26820,0.9,600,10
26820,0.9,650,10
26820,0.9,940,8
26820,0.9,1100,8
26820,1,450,None
26820,1,600,12
26820,1,650,12
26820,1,940,10
26820,1,1100,8
26820,2,450,None
26820,2,600,None
26820,2,650,None
26820,2,940,None
26820,2,1100,12
26820,3,450,None
26820,3,600,None
26820,3,650,None
26820,3,940,None
26820,3,1100,None
26830,0.1,450,4
26830,0.1,600,3.5
26830,0.1,650,3
26830,0.1,940,2.5
26830,0.1,1100,2.5
26830,0.5,450,8
26830,0.5,600,8
26830,0.5,650,8
26830,0.5,940,6
26830,0.5,1100,6
26830,0.9,450,12
26830,0.9,600,10
26830,0.9,650,10
26830,0.9,940,8
26830,0.9,1100,8
26830,1,450,None
26830,1,600,12
26830,1,650,12
26830,1,940,10
26830,1,1100,8
26830,2,450,None
26830,2,600,None
26830,2,650,None
26830,2,940,None
26830,2,1100,12
26830,3,450,None
26830,3,600,None
26830,3,650,None
26830,3,940,None
26830,3,1100,None
26840,0.1,450,4
26840,0.1,600,3.5
26840,0.1,650,3
26840,0.1,940,2.5
26840,0.1,1100,2.5
26840,0.5,450,8
26840,0.5,600,8
26840,0.5,650,8
26840,0.5,940,6
26840,0.5,1100,6
26840,0.9,450,12
26840,0.9,600,10
26840,0.9,650,10
26840,0.9,940,8
26840,0.9,1100,8
26840,1,450,None
26840,1,600,12
26840,1,650,12
26840,1,940,10
26840,1,1100,8
26840,2,450,None
26840,2,600,None
26840,2,650,None
26840,2,940,None
26840,2,1100,12
26840,3,450,None
26840,3,600,None
26840,3,650,None
26840,3,940,None
26840,3,1100,None
26850,0.1,450,4
26850,0.1,600,3.5
26850,0.1,650,3
26850,0.1,940,2.5
26850,0.1,1100,2.5
26850,0.5,450,8
26850,0.5,600,8
26850,0.5,650,8
26850,0.5,940,6
26850,0.5,1100,6
26850,0.9,450,12
26850,0.9,600,10
26850,0.9,650,10
26850,0.9,940,8
26850,0.9,1100,8
26850,1,450,None
26850,1,600,12
26850,1,650,12
26850,1,940,10
26850,1,1100,8
26850,2,450,None
26850,2,600,None
26850,2,650,None
26850,2,940,None
26850,2,1100,12
26850,3,450,None
26850,3,600,None
26850,3,650,None
26850,3,940,None
26850,3,1100,None
26860,0.1,450,4
26860,0.1,600,3.5
26860,0.1,650,3
26860,0.1,940,2.5
26860,0.1,1100,2.5
26860,0.5,450,8
26860,0.5,600,8
26860,0.5,650,8
26860,0.5,940,6
26860,0.5,1100,6
26860,0.9,450,12
26860,0.9,600,10
26860,0.9,650,10
26860,0.9,940,8
26860,0.9,1100,8
26860,1,450,None
26860,1,600,12
26860,1,650,12
26860,1,940,10
26860,1,1100,8
26860,2,450,None
26860,2,600,None
26860,2,650,None
26860,2,940,None
26860,2,1100,12
26860,3,450,None
26860,3,600,None
26860,3,650,None
26860,3,940,None
26860,3,1100,None
26870,0.1,450,4
26870,0.1,600,3.5
26870,0.1,650,3
26870,0.1,940,2.5
26870,0.1,1100,2.5
26870,0.5,450,8
26870,0.5,600,8
26870,0.5,650,8
26870,0.5,940,6
26870,0.5,1100,6
26870,0.9,450,12
26870,0.9,600,10
26870,0.9,650,10
26870,0.9,940,8
26870,0.9,1100,8
26870,1,450,None
26870,1,600,12
26870,1,650,12
26870,1,940,10
26870,1,1100,8
26870,2,450,None
26870,2,600,None
26870,2,650,None
26870,2,940,None
26870,2,1100,12
26870,3,450,None
26870,3,600,None
26870,3,650,None
26870,3,940,None
26870,3,1100,None
26880,0.1,450,4
26880,0.1,600,3.5
26880,0.1,650,3
26880,0.1,940,2.5
26880,0.1,1100,2.5
26880,0.5,450,8
26880,0.5,600,8
26880,0.5,650,8
26880,0.5,940,6
26880,0.5,1100,6
26880,0.9,450,12
26880,0.9,600,10
26880,0.9,650,10
26880,0.9,940,8
26880,0.9,1100,8
26880,1,450,None
26880,1,600,12
26880,1,650,12
26880,1,940,10
26880,1,1100,8
26880,2,450,None
26880,2,600,None
26880,2,650,None
26880,2,940,None
26880,2,1100,12
26880,3,450,None
26880,3,600,None
26880,3,650,None
26880,3,940,None
26880,3,1100,None
26890,0.1,450,4
26890,0.1,600,3.5
26890,0.1,650,3
26890,0.1,940,2.5
26890,0.1,1100,2.5
26890,0.5,450,8
26890,0.5,600,8
26890,0.5,650,8
26890,0.5,940,6
26890,0.5,1100,6
26890,0.9,450,12
26890,0.9,600,10
26890,0.9,650,10
26890,0.9,940,8
26890,0.9,1100,8
26890,1,450,None
26890,1,600,12
26890,1,650,12
26890,1,940,10
26890,1,1100,8
26890,2,450,None
26890,2,600,None
26890,2,650,None
26890,2,940,None
26890,2,1100,12
26890,3,450,None
26890,3,600,None
26890,3,650,None
26890,3,940,None
26890,3,1100,None
26900,0.1,450,4
26900,0.1,600,3.5
26900,0.1,650,3
26900,0.1,940,2.5
26900,0.1,1100,2.5
26900,0.5,450,8
26900,0.5,600,8
26900,0.5,650,8
26900,0.5,940,6
26900,0.5,1100,6
26900,0.9,450,12
26900,0.9,600,10
26900,0.9,650,10
26900,0.9,940,8
26900,0.9,1100,8
26900,1,450,None
26900,1,600,12
26900,1,650,12
26900,1,940,10
26900,1,1100,8
26900,2,450,None
26900,2,600,None
26900,2,650,None
26900,2,940,None
26900,2,1100,12
26900,3,450,None
26900,3,600,None
26900,3,650,None
26900,3,940,None
26900,3,1100,None
26910,0.1,450,4
26910,0.1,600,3.5
26910,0.1,650,3
26910,0.1,940,2.5
26910,0.1,1100,2.5
26910,0.5,450,8
26910,0.5,600,8
26910,0.5,650,8
26910,0.5,940,6
26910,0.5,1100,6
26910,0.9,450,12
26910,0.9,600,10
26910,0.9,650,10
26910,0.9,940,8
26910,0.9,1100,8
26910,1,450,None
26910,1,600,12
26910,1,650,12
26910,1,940,10
26910,1,1100,8
26910,2,450,None
26910,2,600,None
26910,2,650,None
26910,2,940,None
26910,2,1100,12
26910,3,450,None
26910,3,600,None
26910,3,650,None
26910,3,940,None
26910,3,1100,None
26920,0.1,450,4
26920,0.1,600,3.5
26920,0.1,650,3
26920,0.1,940,2.5
26920,0.1,1100,2.5
26920,0.5,450,8
26920,0.5,600,8
26920,0.5,650,8
26920,0.5,940,6
26920,0.5,1100,6
26920,0.9,450,12
26920,0.9,600,10
26920,0.9,650,10
26920,0.9,940,8
26920,0.9,1100,8
26920,1,450,None
26920,1,600,12
26920,1,650,12
26920,1,940,10
26920,1,1100,8
26920,2,450,None
26920,2,600,None
26920,2,650,None
26920,2,940,None
26920,2,1100,12
26920,3,450,None
26920,3,600,None
26920,3,650,None
26920,3,940,None
26920,3,1100,None
26930,0.1,450,4
26930,0.1,600,3.5
26930,0.1,650,3
26930,0.1,940,2.5
26930,0.1,1100,2.5
26930,0.5,450,8
26930,0.5,600,8
26930,0.5,650,8
26930,0.5,940,6
26930,0.5,1100,6
26930,0.9,450,12
26930,0.9,600,10
26930,0.9,650,10
26930,0.9,940,8
26930,0.9,1100,8
26930,1,450,None
26930,1,600,12
26930,1,650,12
26930,1,940,10
26930,1,1100,8
26930,2,450,None
26930,2,600,None
26930,2,650,None
26930,2,940,None
26930,2,1100,12
26930,3,450,None
26930,3,600,None
26930,3,650,None
26930,3,940,None
26930,3,1100,None
26940,0.1,450,4
26940,0.1,600,3.5
26940,0.1,650,3
26940,0.1,940,2.5
26940,0.1,1100,2.5
26940,0.5,450,8
26940,0.5,600,8
26940,0.5,650,8
26940,0.5,940,6
26940,0.5,1100,6
26940,0.9,450,12
26940,0.9,600,10
26940,0.9,650,10
26940,0.9,940,8
26940,0.9,1100,8
26940,1,450,None
26940,1,600,12
26940,1,650,12
26940,1,940,10
26940,1,1100,8
26940,2,450,None
26940,2,600,None
26940,2,650,None
26940,2,940,None
26940,2,1100,12
26940,3,450,None
26940,3,600,None
26940,3,650,None
26940,3,940,None
26940,3,1100,None
26950,0.1,450,4
26950,0.1,600,3.5
26950,0.1,650,3
26950,0.1,940,2.5
26950,0.1,1100,2.5
26950,0.5,450,8
26950,0.5,600,8
26950,0.5,650,8
26950,0.5,940,6
26950,0.5,1100,6
26950,0.9,450,12
26950,0.9,600,10
26950,0.9,650,10
26950,0.9,940,8
26950,0.9,1100,8
26950,1,450,None
26950,1,600,12
26950,1,650,12
26950,1,940,10
26950,1,1100,8
26950,2,450,None
26950,2,600,None
26950,2,650,None
26950,2,940,None
26950,2,1100,12
26950,3,450,None
26950,3,600,None
26950,3,650,None
26950,3,940,None
26950,3,1100,None
26960,0.1,450,4
26960,0.1,600,3.5
26960,0.1,650,3
26960,0.1,940,2.5
26960,0.1,1100,2.5
26960,0.5,450,8
26960,0.5,600,8
26960,0.5,650,8
26960,0.5,940,6
26960,0.5,1100,6
26960,0.9,450,12
26960,0.9,600,10
26960,0.9,650,10
26960,0.9,940,8
26960,0.9,1100,8
26960,1,450,None
26960,1,600,12
26960,1,650,12
26960,1,940,10
26960,1,1100,8
26960,2,450,None
26960,2,600,None
26960,2,650,None
26960,2,940,None
26960,2,1100,12
26960,3,450,None
26960,3,600,None
26960,3,650,None
26960,3,940,None
26960,3,1100,None
26970,0.1,450,4
26970,0.1,600,3.5
26970,0.1,650,3.5
26970,0.1,940,2.5
26970,0.1,1100,2.5
26970,0.5,450,8
26970,0.5,600,8
26970,0.5,650,8
26970,0.5,940,6
26970,0.5,1100,6
26970,0.9,450,12
26970,0.9,600,10
26970,0.9,650,10
26970,0.9,940,8
26970,0.9,1100,8
26970,1,450,None
26970,1,600,12
26970,1,650,12
26970,1,940,10
26970,1,1100,8
26970,2,450,None
26970,2,600,None
26970,2,650,None
26970,2,940,None
26970,2,1100,12
26970,3,450,None
26970,3,600,None
26970,3,650,None
26970,3,940,None
26970,3,1100,None
26980,0.1,450,4
26980,0.1,600,3.5
26980,0.1,650,3.5
26980,0.1,940,2.5
26980,0.1,1100,2.5
26980,0.5,450,8
26980,0.5,600,8
26980,0.5,650,8
26980,0.5,940,6
26980,0.5,1100,6
26980,0.9,450,12
26980,0.9,600,10
26980,0.9,650,10
26980,0.9,940,8
26980,0.9,1100,8
26980,1,450,None
26980,1,600,12
26980,1,650,12
26980,1,940,10
26980,1,1100,8
26980,2,450,None
26980,2,600,None
26980,2,650,None
26980,2,940,None
26980,2,1100,12
26980,3,450,None
26980,3,600,None
26980,3,650,None
26980,3,940,None
26980,3,1100,None
26990,0.1,450,4
26990,0.1,600,3.5
26990,0.1,650,3.5
26990,0.1,940,2.5
26990,0.1,1100,2.5
26990,0.5,450,8
26990,0.5,600,8
26990,0.5,650,8
26990,0.5,940,6
26990,0.5,1100,6
26990,0.9,450,12
26990,0.9,600,10
26990,0.9,650,10
26990,0.9,940,8
26990,0.9,1100,8
26990,1,450,None
26990,1,600,12
26990,1,650,12
26990,1,940,10
26990,1,1100,8
26990,2,450,None
26990,2,600,None
26990,2,650,None
26990,2,940,None
26990,2,1100,12
26990,3,450,None
26990,3,600,None
26990,3,650,None
26990,3,940,None
26990,3,1100,None
27000,0.1,450,4
27000,0.1,600,3.5
27000,0.1,650,3.5
27000,0.1,940,2.5
27000,0.1,1100,2.5
27000,0.5,450,8
27000,0.5,600,8
27000,0.5,650,8
27000,0.5,940,6
27000,0.5,1100,6
27000,0.9,450,12
27000,0.9,600,10
27000,0.9,650,10
27000,0.9,940,8
27000,0.9,1100,8
27000,1,450,None
27000,1,600,12
27000,1,650,12
27000,1,940,10
27000,1,1100,8
27000,2,450,None
27000,2,600,None
27000,2,650,None
27000,2,940,None
27000,2,1100,12
27000,3,450,None
27000,3,600,None
27000,3,650,None
27000,3,940,None
27000,3,1100,None
27010,0.1,450,4
27010,0.1,600,3.5
27010,0.1,650,3.5
27010,0.1,940,2.5
27010,0.1,1100,2.5
27010,0.5,450,8
27010,0.5,600,8
27010,0.5,650,8
27010,0.5,940,6
27010,0.5,1100,6
27010,0.9,450,12
27010,0.9,600,10
27010,0.9,650,10
27010,0.9,940,8
27010,0.9,1100,8
27010,1,450,None
27010,1,600,12
27010,1,650,12
27010,1,940,10
27010,1,1100,8
27010,2,450,None
27010,2,600,None
27010,2,650,None
27010,2,940,None
27010,2,1100,12
27010,3,450,None
27010,3,600,None
27010,3,650,None
27010,3,940,None
27010,3,1100,None
27020,0.1,450,4
27020,0.1,600,3.5
27020,0.1,650,3.5
27020,0.1,940,2.5
27020,0.1,1100,2.5
27020,0.5,450,8
27020,0.5,600,8
27020,0.5,650,8
27020,0.5,940,6
27020,0.5,1100,6
27020,0.9,450,12
27020,0.9,600,10
27020,0.9,650,10
27020,0.9,940,8
27020,0.9,1100,8
27020,1,450,None
27020,1,600,12
27020,1,650,12
27020,1,940,10
27020,1,1100,8
27020,2,450,None
27020,2,600,None
27020,2,650,None
27020,2,940,None
27020,2,1100,12
27020,3,450,None
27020,3,600,None
27020,3,650,None
27020,3,940,None
27020,3,1100,None
27030,0.1,450,4
27030,0.1,600,3.5
27030,0.1,650,3.5
27030,0.1,940,2.5
27030,0.1,1100,2.5
27030,0.5,450,8
27030,0.5,600,8
27030,0.5,650,8
27030,0.5,940,6
27030,0.5,1100,6
27030,0.9,450,12
27030,0.9,600,10
27030,0.9,650,10
27030,0.9,940,8
27030,0.9,1100,8
27030,1,450,None
27030,1,600,12
27030,1,650,12
27030,1,940,10
27030,1,1100,8
27030,2,450,None
27030,2,600,None
27030,2,650,None
27030,2,940,None
27030,2,1100,12
27030,3,450,None
27030,3,600,None
27030,3,650,None
27030,3,940,None
27030,3,1100,None
27040,0.1,450,4
27040,0.1,600,3.5
27040,0.1,650,3.5
27040,0.1,940,2.5
27040,0.1,1100,2.5
27040,0.5,450,8
27040,0.5,600,8
27040,0.5,650,8
27040,0.5,940,6
27040,0.5,1100,6
27040,0.9,450,12
27040,0.9,600,10
27040,0.9,650,10
27040,0.9,940,8
27040,0.9,1100,8
27040,1,450,None
27040,1,600,12
27040,1,650,12
27040,1,940,10
27040,1,1100,8
27040,2,450,None
27040,2,600,None
27040,2,650,None
27040,2,940,None
27040,2,1100,12
27040,3,450,None
27040,3,600,None
27040,3,650,None
27040,3,940,None
27040,3,1100,None
27050,0.1,450,4
27050,0.1,600,3.5
27050,0.1,650,3.5
27050,0.1,940,2.5
27050,0.1,1100,2.5
27050,0.5,450,8
27050,0.5,600,8
27050,0.5,650,8
27050,0.5,940,6
27050,0.5,1100,6
27050,0.9,450,12
27050,0.9,600,10
27050,0.9,650,10
27050,0.9,940,8
27050,0.9,1100,8
27050,1,450,None
27050,1,600,12
27050,1,650,12
27050,1,940,10
27050,1,1100,8
27050,2,450,None
27050,2,600,None
27050,2,650,None
27050,2,940,None
27050,2,1100,12
27050,3,450,None
27050,3,600,None
27050,3,650,None
27050,3,940,None
27050,3,1100,None
27060,0.1,450,4
27060,0.1,600,3.5
27060,0.1,650,3.5
27060,0.1,940,2.5
27060,0.1,1100,2.5
27060,0.5,450,8
27060,0.5,600,8
27060,0.5,650,8
27060,0.5,940,6
27060,0.5,1100,6
27060,0.9,450,12
27060,0.9,600,10
27060,0.9,650,10
27060,0.9,940,8
27060,0.9,1100,8
27060,1,450,None
27060,1,600,12
27060,1,650,12
27060,1,940,10
27060,1,1100,8
27060,2,450,None
27060,2,600,None
27060,2,650,None
27060,2,940,None
27060,2,1100,12
27060,3,450,None
27060,3,600,None
27060,3,650,None
27060,3,940,None
27060,3,1100,None
27070,0.1,450,4
27070,0.1,600,3.5
27070,0.1,650,3.5
27070,0.1,940,2.5
27070,0.1,1100,2.5
27070,0.5,450,8
27070,0.5,600,8
27070,0.5,650,8
27070,0.5,940,6
27070,0.5,1100,6
27070,0.9,450,12
27070,0.9,600,10
27070,0.9,650,10
27070,0.9,940,8
27070,0.9,1100,8
27070,1,450,None
27070,1,600,12
27070,1,650,12
27070,1,940,10
27070,1,1100,8
27070,2,450,None
27070,2,600,None
27070,2,650,None
27070,2,940,None
27070,2,1100,12
27070,3,450,None
27070,3,600,None
27070,3,650,None
27070,3,940,None
27070,3,1100,None
27080,0.1,450,4
27080,0.1,600,3.5
27080,0.1,650,3.5
27080,0.1,940,2.5
27080,0.1,1100,2.5
27080,0.5,450,8
27080,0.5,600,8
27080,0.5,650,8
27080,0.5,940,6
27080,0.5,1100,6
27080,0.9,450,12
27080,0.9,600,10
27080,0.9,650,10
27080,0.9,940,8
27080,0.9,1100,8
27080,1,450,None
27080,1,600,12
27080,1,650,12
27080,1,940,10
27080,1,1100,8
27080,2,450,None
27080,2,600,None
27080,2,650,None
27080,2,940,None
27080,2,1100,12
27080,3,450,None
27080,3,600,None
27080,3,650,None
27080,3,940,None
27080,3,1100,None
27090,0.1,450,4
27090,0.1,600,3.5
27090,0.1,650,3.5
27090,0.1,940,2.5
27090,0.1,1100,2.5
27090,0.5,450,8
27090,0.5,600,8
27090,0.5,650,8
27090,0.5,940,6
27090,0.5,1100,6
27090,0.9,450,12
27090,0.9,600,10
27090,0.9,650,10
27090,0.9,940,8
27090,0.9,1100,8
27090,1,450,None
27090,1,600,12
27090,1,650,12
27090,1,940,10
27090,1,1100,8
27090,2,450,None
27090,2,600,None
27090,2,650,None
27090,2,940,None
27090,2,1100,12
27090,3,450,None
27090,3,600,None
27090,3,650,None
27090,3,940,None
27090,3,1100,None
27100,0.1,450,4
27100,0.1,600,3.5
27100,0.1,650,3.5
27100,0.1,940,2.5
27100,0.1,1100,2.5
27100,0.5,450,8
27100,0.5,600,8
27100,0.5,650,8
27100,0.5,940,6
27100,0.5,1100,6
27100,0.9,450,12
27100,0.9,600,10
27100,0.9,650,10
27100,0.9,940,8
27100,0.9,1100,8
27100,1,450,None
27100,1,600,12
27100,1,650,12
27100,1,940,10
27100,1,1100,8
27100,2,450,None
27100,2,600,None
27100,2,650,None
27100,2,940,None
27100,2,1100,12
27100,3,450,None
27100,3,600,None
27100,3,650,None
27100,3,940,None
27100,3,1100,None
27110,0.1,450,4
27110,0.1,600,3.5
27110,0.1,650,3.5
27110,0.1,940,2.5
27110,0.1,1100,2.5
27110,0.5,450,8
27110,0.5,600,8
27110,0.5,650,8
27110,0.5,940,6
27110,0.5,1100,6
27110,0.9,450,12
27110,0.9,600,10
27110,0.9,650,10
27110,0.9,940,8
27110,0.9,1100,8
27110,1,450,None
27110,1,600,12
27110,1,650,12
27110,1,940,10
27110,1,1100,8
27110,2,450,None
27110,2,600,None
27110,2,650,None
27110,2,940,None
27110,2,1100,12
27110,3,450,None
27110,3,600,None
27110,3,650,None
27110,3,940,None
27110,3,1100,None
27120,0.1,450,4
27120,0.1,600,3.5
27120,0.1,650,3.5
27120,0.1,940,2.5
27120,0.1,1100,2.5
27120,0.5,450,8
27120,0.5,600,8
27120,0.5,650,8
27120,0.5,940,6
27120,0.5,1100,6
27120,0.9,450,12
27120,0.9,600,10
27120,0.9,650,10
27120,0.9,940,8
27120,0.9,1100,8
27120,1,450,None
27120,1,600,12
27120,1,650,12
27120,1,940,10
27120,1,1100,8
27120,2,450,None
27120,2,600,None
27120,2,650,None
27120,2,940,None
27120,2,1100,12
27120,3,450,None
27120,3,600,None
27120,3,650,None
27120,3,940,None
27120,3,1100,None
27130,0.1,450,4
27130,0.1,600,3.5
27130,0.1,650,3.5
27130,0.1,940,2.5
27130,0.1,1100,2.5
27130,0.5,450,8
27130,0.5,600,8
27130,0.5,650,8
27130,0.5,940,6
27130,0.5,1100,6
27130,0.9,450,12
27130,0.9,600,10
27130,0.9,650,10
27130,0.9,940,8
27130,0.9,1100,8
27130,1,450,None
27130,1,600,12
27130,1,650,12
27130,1,940,10
27130,1,1100,8
27130,2,450,None
27130,2,600,None
27130,2,650,None
27130,2,940,None
27130,2,1100,12
27130,3,450,None
27130,3,600,None
27130,3,650,None
27130,3,940,None
27130,3,1100,None
27140,0.1,450,4
27140,0.1,600,3.5
27140,0.1,650,3.5
27140,0.1,940,2.5
27140,0.1,1100,2.5
27140,0.5,450,8
27140,0.5,600,8
27140,0.5,650,8
27140,0.5,940,6
27140,0.5,1100,6
27140,0.9,450,12
27140,0.9,600,10
27140,0.9,650,10
27140,0.9,940,8
27140,0.9,1100,8
27140,1,450,None
27140,1,600,12
27140,1,650,12
27140,1,940,10
27140,1,1100,8
27140,2,450,None
27140,2,600,None
27140,2,650,None
27140,2,940,None
27140,2,1100,12
27140,3,450,None
27140,3,600,None
27140,3,650,None
27140,3,940,None
27140,3,1100,None
27150,0.1,450,4
27150,0.1,600,3.5
27150,0.1,650,3.5
27150,0.1,940,2.5
27150,0.1,1100,2.5
27150,0.5,450,8
27150,0.5,600,8
27150,0.5,650,8
27150,0.5,940,6
27150,0.5,1100,6
27150,0.9,450,12
27150,0.9,600,10
27150,0.9,650,10
27150,0.9,940,8
27150,0.9,1100,8
27150,1,450,None
27150,1,600,12
27150,1,650,12
27150,1,940,10
27150,1,1100,8
27150,2,450,None
27150,2,600,None
27150,2,650,None
27150,2,940,None
27150,2,1100,12
27150,3,450,None
27150,3,600,None
27150,3,650,None
27150,3,940,None
27150,3,1100,None
27160,0.1,450,4
27160,0.1,600,3.5
27160,0.1,650,3.5
27160,0.1,940,2.5
27160,0.1,1100,2.5
27160,0.5,450,8
27160,0.5,600,8
27160,0.5,650,8
27160,0.5,940,6
27160,0.5,1100,6
27160,0.9,450,12
27160,0.9,600,10
27160,0.9,650,10
27160,0.9,940,8
27160,0.9,1100,8
27160,1,450,None
27160,1,600,12
27160,1,650,12
27160,1,940,10
27160,1,1100,8
27160,2,450,None
27160,2,600,None
27160,2,650,None
27160,2,940,None
27160,2,1100,12
27160,3,450,None
27160,3,600,None
27160,3,650,None
27160,3,940,None
27160,3,1100,None
27170,0.1,450,4
27170,0.1,600,3.5
27170,0.1,650,3.5
27170,0.1,940,2.5
27170,0.1,1100,2.5
27170,0.5,450,8
27170,0.5,600,8
27170,0.5,650,8
27170,0.5,940,6
27170,0.5,1100,6
27170,0.9,450,12
27170,0.9,600,10
27170,0.9,650,10
27170,0.9,940,8
27170,0.9,1100,8
27170,1,450,None
27170,1,600,12
27170,1,650,12
27170,1,940,10
27170,1,1100,8
27170,2,450,None
27170,2,600,None
27170,2,650,None
27170,2,940,None
27170,2,1100,12
27170,3,450,None
27170,3,600,None
27170,3,650,None
27170,3,940,None
27170,3,1100,None
27180,0.1,450,4
27180,0.1,600,3.5
27180,0.1,650,3.5
27180,0.1,940,2.5
27180,0.1,1100,2.5
27180,0.5,450,8
27180,0.5,600,8
27180,0.5,650,8
27180,0.5,940,6
27180,0.5,1100,6
27180,0.9,450,12
27180,0.9,600,10
27180,0.9,650,10
27180,0.9,940,8
27180,0.9,1100,8
27180,1,450,None
27180,1,600,12
27180,1,650,12
27180,1,940,10
27180,1,1100,8
27180,2,450,None
27180,2,600,None
27180,2,650,None
27180,2,940,None
27180,2,1100,12
27180,3,450,None
27180,3,600,None
27180,3,650,None
27180,3,940,None
27180,3,1100,None
27190,0.1,450,4
27190,0.1,600,3.5
27190,0.1,650,3.5
27190,0.1,940,2.5
27190,0.1,1100,2.5
27190,0.5,450,8
27190,0.5,600,8
27190,0.5,650,8
27190,0.5,940,6
27190,0.5,1100,6
27190,0.9,450,12
27190,0.9,600,10
27190,0.9,650,10
27190,0.9,940,8
27190,0.9,1100,8
27190,1,450,None
27190,1,600,12
27190,1,650,12
27190,1,940,10
27190,1,1100,8
27190,2,450,None
27190,2,600,None
27190,2,650,None
27190,2,940,None
27190,2,1100,12
27190,3,450,None
27190,3,600,None
27190,3,650,None
27190,3,940,None
27190,3,1100,None
27200,0.1,450,4
27200,0.1,600,3.5
27200,0.1,650,3.5
27200,0.1,940,2.5
27200,0.1,1100,2.5
27200,0.5,450,8
27200,0.5,600,8
27200,0.5,650,8
27200,0.5,940,6
27200,0.5,1100,6
27200,0.9,450,12
27200,0.9,600,10
27200,0.9,650,10
27200,0.9,940,8
27200,0.9,1100,8
27200,1,450,None
27200,1,600,12
27200,1,650,12
27200,1,940,10
27200,1,1100,8
27200,2,450,None
27200,2,600,None
27200,2,650,None
27200,2,940,None
27200,2,1100,12
27200,3,450,None
27200,3,600,None
27200,3,650,None
27200,3,940,None
27200,3,1100,None
27210,0.1,450,4
27210,0.1,600,3.5
27210,0.1,650,3.5
27210,0.1,940,2.5
27210,0.1,1100,2.5
27210,0.5,450,8
27210,0.5,600,8
27210,0.5,650,8
27210,0.5,940,6
27210,0.5,1100,6
27210,0.9,450,12
27210,0.9,600,10
27210,0.9,650,10
27210,0.9,940,8
27210,0.9,1100,8
27210,1,450,None
27210,1,600,12
27210,1,650,12
27210,1,940,10
27210,1,1100,8
27210,2,450,None
27210,2,600,None
27210,2,650,None
27210,2,940,None
27210,2,1100,12
27210,3,450,None
27210,3,600,None
27210,3,650,None
27210,3,940,None
27210,3,1100,None
27220,0.1,450,4
27220,0.1,600,3.5
27220,0.1,650,3.5
27220,0.1,940,2.5
27220,0.1,1100,2.5
27220,0.5,450,8
27220,0.5,600,8
27220,0.5,650,8
27220,0.5,940,6
27220,0.5,1100,6
27220,0.9,450,12
27220,0.9,600,10
27220,0.9,650,10
27220,0.9,940,8
27220,0.9,1100,8
27220,1,450,None
27220,1,600,12
27220,1,650,12
27220,1,940,10
27220,1,1100,8
27220,2,450,None
27220,2,600,None
27220,2,650,None
27220,2,940,None
27220,2,1100,12
27220,3,450,None
27220,3,600,None
27220,3,650,None
27220,3,940,None
27220,3,1100,None
27230,0.1,450,4
27230,0.1,600,3.5
27230,0.1,650,3.5
27230,0.1,940,2.5
